website,link,price_crawled,price_DOP,title,rooms,bathrooms,location_crawled,sector,province,condition,current_use,square_footage,floor,elevator,buildable,construction_year,amenities,amount_amenities
supercasas,https://www.supercasas.com/apartamentos-alquiler-naco/1251943/,"US$ 1,200/Mes",65472.0,Naco,1.0,2.0,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,70.0,10.0,3.0,0,2021.0,Agua Potable-Aire Acondicionado-Ascensor-Balc�n-Cisterna-Control de Acceso-Estudio-Gimnasio-Lobby-Piscina-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza,14.0,https://img.supercasas.com/AdsPhotos/800x600/0/8500697.jpg,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0
supercasas,https://www.supercasas.com/apartamentos-alquiler-republica-de-colombia/1302215/,"RD$ 30,000/Mes",28840.715308943476,Republica de Colombia,3.0,2.5,"Republica de Colombia, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,135.0,2.0,0.0,0,2023.0,1/2 Ba�o-Agua Potable-Area de Juegos Infantiles-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Seguridad 24 Horas-Walk In Closet,9.0,https://img.supercasas.com/AdsPhotos/800x600/0/9031831.jpg,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-urbanizacion-fernandez/1303765/,"US$ 1,600/Mes",87296.0,Urbanizaci�n Fern�ndez ,3.0,2.5,"Urbanizaci�n Fern�ndez , Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,147.0,3.0,2.0,0,nan,Agua Potable-Ascensor-Balc�n-Cisterna-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza,8.0,https://img.supercasas.com/AdsPhotos/800x600/0/9048627.jpg,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
supercasas,https://www.supercasas.com/apartamentos-alquiler-naco/1300545/,US$ 750/Mes,40920.0,Naco,2.0,2.5,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,130.0,2.0,1.0,0,2003.0,1/2 Ba�o-Agua Potable-Area Servicio Independiente-Ascensor-Cisterna-Cuarto de Servicio-Planta El�ctrica-Pozo-Seguridad 24 Horas,9.0,https://img.supercasas.com/AdsPhotos/800x600/0/9018745.jpg,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
supercasas,https://www.supercasas.com/apartamentos-alquiler-piantini/1296545/,"US$ 1,800/Mes",98208.0,Piantini,1.0,1.5,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,76.0,0.0,1.0,0,nan,1/2 Ba�o-Ascensor-Control de Acceso-Gimnasio-Lobby-Piscina-Planta El�ctrica-Seguridad 24 Horas-Terraza,9.0,https://img.supercasas.com/AdsPhotos/800x600/0/8973605.jpg,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0
supercasas,https://www.supercasas.com/apartamentos-alquiler-evaristo-morales/1253892/,"US$ 2,600/Mes",141856.0,Evaristo Morales,2.0,2.5,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,116.0,2.0,2.0,0,2021.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Family Room-Gimnasio-Jacuzzi-Lobby-Patio-Picuzzi-Piscina-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,24.0,https://img.supercasas.com/AdsPhotos/800x600/0/8521597.jpg,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-piantini/1271561/,"US$ 3,500/Mes",190960.0,Piantini,3.0,3.5,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,340.0,11.0,2.0,0,2020.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Estudio-Family Room-Lobby-Planta El�ctrica-Seguridad 24 Horas-Walk In Closet,16.0,https://img.supercasas.com/AdsPhotos/800x600/0/8707735.jpg,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
supercasas,https://www.supercasas.com/apartamentos-venta-y-alquiler-evaristo-morales/1266865/,US$ 990/Mes,54014.4,Evaristo Morales,1.0,1.0,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,71.0,8.0,3.0,0,2022.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Ascensor-Cisterna-Control de Acceso-Estar Familiar-Gimnasio-Lobby-Picuzzi-Piscina-Planta El�ctrica-Pozo-Seguridad 24 Horas-Vestidores,15.0,https://img.supercasas.com/AdsPhotos/800x600/0/8658692.jpg,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-evaristo-morales/1270852/,"US$ 1,200/Mes",65472.0,Evaristo Morales,1.0,1.5,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,85.0,9.0,2.0,0,2021.0,1/2 Ba�o-Agua Potable-Area de Juegos Infantiles-Ascensor-Balc�n-Cisterna-Control de Acceso-Estar Familiar-Gimnasio-Planta El�ctrica-Pozo-Seguridad 24 Horas-Vestidores,13.0,https://img.supercasas.com/AdsPhotos/800x600/0/8700775.jpg,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-evaristo-morales/1297837/,"US$ 1,300/Mes",70928.0,Evaristo Morales,1.0,1.5,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,78.0,4.0,2.0,0,2023.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Ascensor-Balc�n-Cisterna-Control de Acceso-Estar Familiar-Gimnasio-Jacuzzi-Lobby-Planta El�ctrica-Seguridad 24 Horas-Vestidores,15.0,https://img.supercasas.com/AdsPhotos/800x600/0/8986909.jpg,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-evaristo-morales/1304073/,"US$ 1,800/Mes",98208.0,Evaristo Morales,3.0,2.5,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,150.0,3.0,2.0,0,nan,1/2 Ba�o-Agua Potable-Aire Acondicionado-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Gimnasio-Lobby-Planta El�ctrica-Seguridad 24 Horas-Walk In Closet,13.0,https://img.supercasas.com/AdsPhotos/800x600/0/9052392.jpg,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
supercasas,https://www.supercasas.com/apartamentos-venta-y-alquiler-la-esperilla/1291696/,"US$ 1,600/Mes",87296.0,La Esperilla,2.0,1.5,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,133.0,11.0,0.0,0,2021.0,1/2 Ba�o-Agua Potable-Control de Acceso-Estar Familiar-Estudio-Gimnasio-Jacuzzi-Lobby-Seguridad 24 Horas,9.0,https://img.supercasas.com/AdsPhotos/800x600/0/8922000.jpg,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
supercasas,https://www.supercasas.com/apartamentos-alquiler-piantini/1279617/,"US$ 3,500/Mes",190960.0,Piantini,3.0,3.5,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,170.0,6.0,2.0,0,2018.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Gimnasio-Lobby-Picuzzi-Piscina-Planta El�ctrica-Pozo-Seguridad 24 Horas-Vestidores-Walk In Closet,19.0,https://img.supercasas.com/AdsPhotos/800x600/0/8793597.jpg,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-piantini/1293836/,"US$ 1,800/Mes",98208.0,Piantini,2.0,2.5,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,130.0,0.0,0.0,0,nan,1/2 Ba�o-Agua Potable-Balc�n-Control de Acceso-Cuarto de Servicio-Estar Familiar-Gimnasio-Lobby-Piscina-Seguridad 24 Horas-Terraza-Walk In Closet,12.0,https://img.supercasas.com/AdsPhotos/800x600/0/8945686.jpg,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-piantini/1296023/,"US$ 1,300/Mes",70928.0,Piantini,1.0,1.5,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,85.0,0.0,0.0,0,nan,1/2 Ba�o-Agua Potable-Control de Acceso-Estar Familiar-Gimnasio-Lobby-Piscina-Terraza,8.0,https://img.supercasas.com/AdsPhotos/800x600/0/8967784.jpg,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
supercasas,https://www.supercasas.com/apartamentos-alquiler-los-cacicazgos/1292532/,"US$ 2,500/Mes",136400.0,Los Cacicazgos,3.0,3.5,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,188.0,5.0,1.0,0,2020.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Gimnasio-Lobby-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,19.0,https://img.supercasas.com/AdsPhotos/800x600/0/8931041.jpg,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-evaristo-morales/1274154/,"US$ 1,400/Mes",76384.0,Evaristo Morales,2.0,2.0,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,85.0,3.0,3.0,0,2022.0,Agua Potable-Aire Acondicionado-Ascensor-Balc�n-Cisterna-Control de Acceso-Estar Familiar-Gimnasio-Lobby-Picuzzi-Planta El�ctrica-Pozo-Seguridad 24 Horas-Vestidores-Walk In Closet,15.0,https://img.supercasas.com/AdsPhotos/800x600/0/8735580.jpg,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-bella-vista/1295282/,"US$ 1,600/Mes",87296.0,Bella Vista,2.0,2.0,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,118.0,4.0,1.0,0,2020.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Estar Familiar-Gimnasio-Lobby-Planta El�ctrica-Pozo-Seguridad 24 Horas-Vestidores,16.0,https://img.supercasas.com/AdsPhotos/800x600/0/8959810.jpg,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-evaristo-morales/1266864/,"US$ 1,200/Mes",65472.0,Evaristo Morales,1.0,1.5,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,85.0,7.0,3.0,0,2022.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Ascensor-Balc�n-Cisterna-Control de Acceso-Estar Familiar-Gimnasio-Lobby-Picuzzi-Piscina-Planta El�ctrica-Pozo-Seguridad 24 Horas-Vestidores-Walk In Closet,17.0,https://img.supercasas.com/AdsPhotos/800x600/0/8658677.jpg,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-bella-vista-norte/1302110/,US$ 750/Mes,40920.0,Bella Vista Norte,2.0,2.5,"Bella Vista Norte, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Remodelada,Residencial,160.0,4.0,0.0,0,2015.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Inversor-Planta El�ctrica-Pozo-Seguridad 24 Horas,12.0,https://img.supercasas.com/AdsPhotos/800x600/0/9030673.jpg,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
supercasas,https://www.supercasas.com/apartamentos-alquiler-evaristo-morales/1301768/,"US$ 1,600/Mes",87296.0,Evaristo Morales,3.0,3.5,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,148.0,7.0,2.0,0,2023.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Gimnasio-Lobby-Picuzzi-Piscina-Planta El�ctrica-Pozo-Seguridad 24 Horas-Vestidores-Walk In Closet,20.0,https://img.supercasas.com/AdsPhotos/800x600/0/9027403.jpg,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-piantini/1268389/,"US$ 1,500/Mes",81840.0,Piantini,1.0,1.5,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,100.0,3.0,1.0,0,2018.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Estar Familiar-Gazebo-Gimnasio-Lobby-Piscina-Planta El�ctrica-Pozo-Seguridad 24 Horas-Vestidores,17.0,https://img.supercasas.com/AdsPhotos/800x600/0/8675339.jpg,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-mirador-norte/1300038/,"US$ 1,450/Mes",79112.0,Mirador Norte,3.0,2.5,"Mirador Norte, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,178.0,5.0,1.0,0,2016.0,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area Servicio Independiente-Ascensor-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Lobby-Planta El�ctrica-Pozo-Seguridad 24 Horas-Vestidores-Walk In Closet,15.0,https://img.supercasas.com/AdsPhotos/800x600/0/9010197.jpg,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-evaristo-morales/1282716/,"US$ 1,700/Mes",92752.0,Evaristo Morales,3.0,3.5,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,155.0,9.0,1.0,0,nan,1/2 Ba�o-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Gimnasio-Lobby-Piscina-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Walk In Closet,14.0,https://img.supercasas.com/AdsPhotos/800x600/0/8826710.jpg,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1
supercasas,https://www.supercasas.com/penthouse-alquiler-la-esperilla/1301544/,"US$ 2,200/Mes",120032.0,La Esperilla,2.0,4.5,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,200.0,11.0,0.0,0,nan,1/2 Ba�o-Agua Potable-Cisterna-Pozo-Seguridad 24 Horas-Terraza-Walk In Closet,7.0,https://img.supercasas.com/AdsPhotos/800x600/0/9025215.jpg,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
supercasas,https://www.supercasas.com/apartamentos-alquiler-piantini/1301918/,"US$ 1,200/Mes",65472.0,Piantini,1.0,2.0,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,61.0,0.0,1.0,0,nan,Lobby-Piscina-Planta El�ctrica-Seguridad 24 Horas-Terraza,5.0,https://img.supercasas.com/AdsPhotos/800x600/0/9028829.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
supercasas,https://www.supercasas.com/apartamentos-alquiler-la-julia/1286847/,"US$ 1,100/Mes",60016.0,La Julia,1.0,1.0,"La Julia, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,60.0,2.0,1.0,0,nan,Ascensor-Lobby-Piscina-Terraza,4.0,https://img.supercasas.com/AdsPhotos/800x600/0/8973776.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
supercasas,https://www.supercasas.com/apartamentos-alquiler-piantini/1296017/,"US$ 1,600/Mes",87296.0,Piantini,1.0,2.0,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,90.0,0.0,2.0,0,nan,Ascensor-Balc�n-Gimnasio-Lobby-Piscina-Planta El�ctrica-Seguridad 24 Horas,7.0,https://img.supercasas.com/AdsPhotos/800x600/0/8973929.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0
supercasas,https://www.supercasas.com/apartamentos-alquiler-naco/1293046/,"US$ 1,100/Mes",60016.0,Naco,1.0,1.5,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,82.0,9.0,2.0,0,nan,Area de Juegos Infantiles-Ascensor-Lobby-Planta El�ctrica-Seguridad 24 Horas,5.0,https://img.supercasas.com/AdsPhotos/800x600/0/8936962.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
supercasas,https://www.supercasas.com/apartamentos-venta-y-alquiler-piantini/1291147/,"US$ 2,500/Mes",136400.0,Piantini,2.0,2.5,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,145.0,0.0,1.0,0,nan,Ascensor-Gimnasio-Jacuzzi-Lobby,4.0,https://img.supercasas.com/AdsPhotos/800x600/0/8915819.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
